100000 500
935039264 948737156 3578
22869903 446242215 9628
-846973779 357475624 1943
-180075381 195553596 2397
-680079750 -385624896 1988
-107872315 561258271 3119
-957425356 49391001 8401
336511856 611091580 7026
17267836 195483156 1223
42696824 617573553 9587
501986278 774377779 8561
-960871157 913866138 9678
538998622 891374967 2573
816847026 886046943 2068
767054246 795717548 6547
721782117 848541501 9614
-950562252 499939003 6413
-322727157 -114953220 5310
755623622 931482371 6221
437392371 949075012 9923
-202724476 -168651798 8654
641429196 807622901 888
336150138 940281733 9060
360502497 710022872 1908
-289432710 792017762 6059
546118070 866903906 4633
961734917 983042357 7766
-797847049 716547433 9867
-966655092 -21277043 744
318861470 674425566 4553
162008971 555731249 7967
-85401230 987367270 6235
-717014605 208362200 4865
-268198120 -148235654 3487
-227926783 277615833 7216
894497856 894729773 3645
-293028533 -166897037 528
847285591 948459454 1882
39703885 44101590 5273
578545399 938854907 3894
-31914425 184511163 8850
-743814226 -182803400 3838
45999870 806687489 4274
-683099387 949013468 5739
-419321862 756031441 1406
701189620 792508525 9421
783543477 964714765 1498
-484454781 836621112 4475
933175458 936532531 8988
576172739 609275372 5826
366295713 732406699 8996
131392576 869647679 8837
137278214 308847036 8704
-840096502 755026771 3203
481988506 945122293 9718
683215180 957786430 9296
-983745288 878820098 7002
440998630 512831575 4137
373948814 960461411 1244
-19557230 198474536 7594
-676431529 900764119 270
155964268 443663651 2088
447505761 652582809 1373
323533145 344309105 3963
22640420 643371065 6034
121661873 625337099 4311
230140988 918242455 2414
-867941640 416008343 3646
914415413 938150111 6143
100959755 879825915 7709
-725541401 487626588 2840
282409887 580747205 8891
-18837560 365890202 8478
-590859827 607971405 8530
867604672 992560716 5862
-114076994 186805719 7051
-190715573 -43602262 6491
520218553 962199126 9405
-550982932 735931083 7018
347809478 400543617 2407
-491727749 -350386381 4808
-718807521 295333590 8236
-313666433 389000010 6348
-114725456 152116760 2181
-122702592 -4111794 2013
165397969 933066846 2880
-579956735 460821086 8945
-420228994 -362113194 7022
3887689 197811159 269
-171957801 982344656 8363
-618960139 -132833940 8043
916217673 996679867 7403
160984522 573428579 4730
242036491 830914105 6147
-157600443 711344357 216
863948367 866482387 4157
-399565055 323019125 9339
698299872 785562463 4406
-840238015 -39127453 1666
877976961 980685819 6794
604788025 759892228 2089
-194860325 62265121 3365
979374555 988865921 5592
-73998269 267067949 1763
142298235 331851387 6102
-995401056 -219371669 3158
574589465 582826351 6041
-576249234 -59410832 8109
-362190007 433285094 3472
297391130 319939312 522
-612503922 314289770 3875
-14049383 601528355 9189
-940599482 -189692319 662
-554177588 -75417656 7508
494253605 944027668 1508
837174603 890094719 9559
211470308 271382917 7432
922912705 937408627 505
-264215398 928926185 4693
-49841005 85382542 2936
536506296 713725535 4976
-929979377 449633419 6800
79070831 711089549 8008
-113120980 863932829 5116
-202873380 246553031 6916
37846857 960868469 6171
-257405867 530945645 9407
-858951150 -390048795 4933
716814158 901837215 4497
967136212 970169472 7402
466800905 632387208 8675
417457229 884917594 4534
-710961100 617295878 7042
421824951 586873982 914
897554610 978403236 880
-350758499 617301115 3954
-728702020 -75415581 6947
-281088808 642929896 9713
-830553512 -451805971 7215
-243015861 876320961 9421
828826459 996421463 8247
-278466139 668487028 6413
-929738369 816616603 7074
147969859 551351454 1886
697099823 809253035 9363
179036243 708540728 4970
151638131 412483591 3787
-80766032 55187430 3785
-59494251 132542845 8150
-318602329 -5644629 9748
-792467482 -570202379 6358
689825516 802453147 4864
119149640 221023226 4658
560389473 978256416 4051
835557771 972707912 4005
54031110 699759903 9327
-751267923 236697742 6155
827266585 899658311 2693
-459344850 676075763 324
26511647 420214449 6593
581396542 750061792 4557
285240209 727649050 6724
285078754 307352110 5467
-736079243 -331194580 9722
-812175125 595494804 4808
704744695 753312784 9885
857646777 901137215 2871
877891847 989547302 2088
774461048 995905761 8472
-485514429 -389824804 9013
814299330 985822347 9667
-284807769 815092512 8020
218306110 561080637 951
-179889946 345274721 819
259241812 936535187 4029
919395430 955416398 7508
171166590 381878192 4135
172567501 734095303 4869
-49730397 326824055 4556
-203183144 -123090993 1430
-593761693 791044301 7957
805652018 920516996 4996
-645936354 -600213771 1392
864205861 894664742 5234
-409357817 743319521 3496
-376936860 -60111506 6129
811432560 880915477 2083
-288012165 676249861 2205
-278936097 52620512 5738
864262835 960471906 7644
185835753 855138007 154
-237215574 184646829 2366
-228201915 378806014 3396
-615396278 457291668 2226
-95312318 66074004 2317
-238681331 433596164 3012
-668438968 668374277 7301
-373174667 -223798058 6789
556419861 714223846 4756
425754556 691070442 6365
627858241 778033223 7965
-745833427 881601333 4804
277308263 827456266 4332
-436175519 226039326 9471
221625748 256511125 2740
-890143704 244289457 7644
618178071 672879409 2328
489474906 541544764 1219
657111311 755888009 115
764612542 943800345 9671
-338149666 403916133 2966
-995749121 -207364287 8147
-666219253 810485288 2336
130255219 544375251 951
-500295124 976560433 4940
343044302 483352813 3910
579883050 798094201 1636
-841921400 -389663313 9969
-290924116 -263154883 1892
-673383066 567588026 3819
242638014 927034473 2435
274400573 341707922 7242
831945590 938022234 6615
136121806 443545152 6070
-674946074 440221621 4522
-233423362 163500758 2548
998509340 999792063 18
475214094 841330151 2969
525330929 736715032 1993
915951552 960437937 6615
-97055343 900230348 4330
733940438 958055393 5702
-924996110 -248099595 5243
-310151758 -183188402 8724
662791287 968884468 5415
322069872 463433295 2912
-685065262 -286548071 5482
-133681932 -106352571 3645
-881353543 819484252 1120
-319738959 248827879 6171
902135613 991508075 209
-54015546 747321843 2603
-812575706 -695488770 2315
250470188 477835150 8852
959991489 976234765 101
-611158551 -553503857 1890
484951651 769041576 9151
-807179397 -89879472 2616
-90530740 137122868 4819
-74984779 621876163 2283
932756519 939678678 5090
-348637455 -84920308 117
-52738473 25577104 3665
367924973 957115791 7715
-839839611 -272017408 5469
458310910 680078240 3230
543060696 763472958 4607
982472338 985531305 7141
342021933 907293764 1528
649531921 748996017 4548
683215559 694426231 7455
-547012992 8308791 8539
478921859 950128963 9859
83559169 417933960 403
-868941753 494425616 7048
379650276 738020775 9489
-74660224 -36881913 5932
-443326740 -243363076 651
-306769596 407261532 7583
147608223 366783894 4546
-469044930 997180850 9946
-505058725 42161392 6550
-958210655 463046996 346
75102010 215945932 4005
-687480642 546878009 1993
252854260 926430219 7998
-16140110 120313880 3030
97296539 214927979 209
-915285542 547934929 1324
510682640 648005957 339
721416141 944620283 7715
-779215927 -716451921 2625
768403966 994262353 2202
-519471236 -164882787 4838
620354859 767729125 8924
-489030972 -270167149 400
15183568 403138643 3136
-663413974 416268850 2314
788088708 802980317 9441
880215757 998000182 8426
248751482 617530653 3704
380070100 834781857 2028
16467548 828564836 4452
762542921 995432200 9829
-295390228 380191959 1609
635614473 941562676 5494
-187138058 92217009 9749
212025243 777190839 9100
224812268 670888860 3694
-167956461 794087710 8228
937062884 965985875 1174
41974243 289990303 7509
-944323511 -197743560 8000
-277616468 -115455681 4728
-571294952 331090289 4675
-719197844 -82463760 1088
-691268761 772496971 170
-588378674 26933188 7849
-844739907 -139617388 4827
-943716254 -290885836 3649
723745576 962166987 9856
-20824124 616711165 7900
242814840 282254565 594
-853917168 982637572 7865
-510022057 -220825006 1093
314375384 773114073 8065
-125839341 -117962342 5628
869546179 923230231 4391
199690136 808434537 2603
-693098597 924159480 4416
-444947614 -46544577 3780
827202053 941834858 2424
-261764478 511232966 840
445865405 662926271 4569
-660689066 -394625460 3455
-148227605 462829610 9294
-962516576 295076926 9527
165205124 291902864 8177
-482243766 500526934 3821
817973663 906001852 7180
-90709880 877502803 592
856752577 911866675 8401
-747467844 505269759 3739
882062709 912124848 4121
-647235561 943649243 5978
572529039 971158015 5612
63553172 174904526 3627
-160723561 169661651 4124
-898569831 -832858919 9511
395425565 713799708 2340
-726460188 -436648883 1000
842514774 939367287 1534
928579803 985545182 9738
68926024 876829488 3676
-958033803 313968202 8125
508752741 933858417 2799
429981693 444415221 1257
-627000684 -511868661 5935
-670447645 498159011 16
767702413 854877125 7975
-440914755 669487926 8394
-649626547 -646332415 5744
-330656576 -129951189 7335
852376793 857636405 7719
33276402 958428805 9724
147362320 749509650 2545
-874134691 -755655275 9544
834356641 835987365 923
853470884 995833520 6277
-891614866 -313458788 5203
708820089 807851801 9633
-413231337 793548673 8751
803939418 912652761 5963
900650522 996962871 8100
314670238 808227777 4973
690033565 831376266 600
-959630181 100376469 5801
990852712 998700567 9299
-74064170 297739980 8977
-644429444 613242557 3963
-629096828 -283887196 688
-66729320 375896353 7899
-764538164 -541357931 4919
618184031 811465331 385
782114677 936366698 566
440344527 899669151 714
102066797 415077494 7519
681857804 880615212 7512
702215066 724170236 6159
175722313 676523142 8225
-228466114 -160368587 663
190087159 415418257 6774
170340935 893935626 6150
-368886981 -61264120 4079
210390623 865423198 2314
432930925 855828701 1702
-697216096 -431469582 300
-901807151 -7023785 4051
511186066 885572270 1270
-450186837 475053459 2207
-586462789 859278584 1059
57385699 787781823 2381
950132312 972085263 6471
-596504038 593575139 9366
-5120172 514499200 8313
374709271 435001413 2159
-736886560 753780236 7898
19762355 900528708 5156
-452370147 -172042375 5104
-574991284 -391404617 5193
-414280480 50323219 5940
631561602 988030686 9854
-76445188 -56791716 9912
119179999 378722073 8981
-195335576 142998557 3525
-341071444 431095118 6665
-579991381 -138326798 3017
937163550 962731343 9319
-904699479 -197059652 6971
-319050572 651699296 3100
-561977530 392113788 9303
-217620577 -103166818 8572
-464882711 507454729 9351
718720238 796342873 9399
113502406 499968063 4934
384552868 524911537 5346
-610803564 97840059 9255
438465599 823374095 5501
748175463 843204813 7354
-643560970 430543986 3660
15446074 315255232 5570
-588697282 499444333 8563
-99132390 -78419793 9978
-865717004 830736647 2832
54326719 275180566 325
-913854320 -810776503 7058
460389992 955522256 1172
756653202 955753684 2577
82428181 974738069 5530
-509308637 258124725 8330
-536060511 665126719 6079
282997754 526762234 6541
-298622904 851001371 9618
504105016 848987599 6722
658740059 921406621 478
519252729 963978338 709
460510714 668204447 7866
-501071777 228916847 9537
646771113 955999241 4836
322123520 367487194 7757
-188844283 524344271 1185
40640862 988291964 1800
-545618062 618769300 3456
-753502159 -726839277 9147
542530123 616625720 9284
-343061338 543495800 2034
153112107 614173893 2915
-286563248 450352843 3689
-657681984 -499515713 3674
489312185 549811421 6671
-66466163 751264423 3941
232914170 711657685 4892
352756741 388727496 840
-31950610 -18297058 4183
-994999437 155501725 4730
-729038646 756854827 7402
-404352754 200793041 629
97736029 754076536 3599
531125524 846098393 1331
461868152 598358813 3092
368989109 965597547 7498
-286794874 136243309 4595
386557083 448814064 8066
-13146245 381784387 3858
138542520 294459632 7700
-460054058 -148298149 6206
589033569 605317357 5037
-122251190 417889897 9947
-616675123 504186868 5088
-649427123 804665477 3444
-619208401 87059094 221
-630693767 855839545 8916
27141975 308849961 7314
79115963 376986484 7294
942881539 990595851 4070
-731297779 -181562890 4951
-643003644 -361788888 8042
-268083339 392306638 5091
543081386 700232103 111
925699421 987510833 6077
-591072978 -142657085 586
-70866015 306047438 9855
-506938362 707093006 7536
-483238976 552503682 5221
502406739 533180142 1241
-127984007 93293558 4697
783154148 816819794 4490
-183007465 -2443881 2408
-747681711 -500958713 8662
731579601 906286789 7838
177547479 638480211 1479
347984137 986768809 371
-30651886 25104109 3754
301346449 685467299 3013
-95459555 610586710 9341
-181465357 739156702 7405
663380019 747579362 8755
883547226 927285031 7920
713052764 916280594 1102
-303705854 -184007241 4007
-614297860 -144764196 3649
-646109592 -567178125 4894
538408331 892265861 9889
792461575 857964808 2753
457173499 706970230 39
516958392 695168205 7429
734924912 873982803 3291
-535382067 -383734914 1218
159615098 238609107 3064
-482496822 216610861 7974
-653818492 -419288949 1146
224796280 318316801 4457
-767684115 -305874069 6241
246727482 850676354 7990
-920238480 -358388917 8858
-777600999 -35962311 6922
409280558 770096264 6713
666640907 853297437 779
-482479826 -351356961 5478
-13157212 30874222 1260
-729071113 127230558 3373
601290260 759153271 1324
-583717623 681067667 6970
799522590 830081992 4373
-433551737 593685953 3269
-502980030 337380647 1921
788559979 997519772 6747
163151882 164140803 5177
724240822 765320134 441
-923728562 -613137483 9303
603906185 844674528 3380
336759285 944343170 9044
-251121850 123492895 5654
414768340 998801487 1162
211917977 703536614 6035
-589419990 447697247 8297
-536888659 586983086 3398
-829194639 781671002 3943
514632579 866106344 4818
-270737495 917533664 1039
396187072 665546319 6267
-438497153 715562795 507
-57327709 286592595 5577
435606983 877813055 4629
-220116126 847942591 495
573154778 612936576 695
77248994 989866301 1044
-24050077 988512986 6730
188108160 665478065 8716
167404438 731043310 3385
792368717 859326099 7645
987288170 987840560 4561
-342645488 574725849 7314
-773284625 23511736 9775
-645425137 549181308 5435
874714175 894579894 9355
29872704 960073466 9166
981311133 982818312 7343
-277191600 -153969693 2799
-477656415 514462286 6861
-268843668 188087697 2138
880606680 887065878 52
958660727 988450377 3721
343131792 907326700 2692
548764317 888155151 6893
-119926241 487608282 777
