100000 100
222712 232712 918
865581 875581 412
823028 833028 978
83209 93209 847
116005 126005 899
172563 182563 616
294764 304764 824
534282 544282 287
727424 737424 904
853138 863138 890
454945 464945 724
840786 850786 445
407602 417602 829
348943 358943 270
121551 131551 561
496266 506266 497
764598 774598 668
873692 883692 741
163024 173024 978
108180 118180 415
175621 185621 129
176832 186832 25
704038 714038 758
922311 932311 613
124723 134723 359
380133 390133 650
612522 622522 536
736489 746489 284
683121 693121 808
80646 90646 741
914990 924990 251
269511 279511 960
669009 679009 889
219004 229004 611
968350 978350 22
237516 247516 865
364407 374407 957
530792 540792 854
966387 976387 342
617845 627845 926
174809 184809 375
938551 948551 277
240842 250842 812
136320 146320 915
825093 835093 542
32138 42138 578
466164 476164 789
698724 708724 704
982774 992774 20
957225 967225 80
548074 558074 242
11575 21575 611
608135 618135 77
451552 461552 839
496589 506589 631
506380 516380 243
406955 416955 911
920849 930849 639
924807 934807 315
833881 843881 955
371244 381244 406
886637 896637 812
67214 77214 38
407897 417897 987
836784 846784 45
155056 165056 168
742442 752442 563
488520 498520 509
722796 732796 19
124483 134483 561
933999 943999 371
369425 379425 841
77754 87754 110
829057 839057 345
733879 743879 654
938 10938 277
315277 325277 79
714320 724320 792
720771 730771 994
819449 829449 236
564303 574303 543
119578 129578 545
960694 970694 834
45380 55380 364
485474 495474 373
342858 352858 890
487082 497082 599
57341 67341 111
306235 316235 989
694779 704779 341
893696 903696 371
401330 411330 946
207624 217624 690
422797 432797 87
366267 376267 761
290219 300219 10
369862 379862 749
492987 502987 862
972730 982730 82
151539 161539 951
141246 151246 734
727355 737355 605
238265 248265 620
212621 222621 397
269707 279707 320
982825 992825 267
799786 809786 264
903242 913242 380
651320 661320 351
941375 951375 889
588177 598177 542
237994 247994 848
323275 333275 808
809048 819048 125
58584 68584 547
48643 58643 897
83723 93723 260
189600 199600 896
218948 228948 551
202554 212554 193
336255 346255 539
666154 676154 888
661434 671434 503
280563 290563 413
30594 40594 510
215636 225636 396
817225 827225 259
210988 220988 902
555935 565935 560
441622 451622 700
577200 587200 650
622598 632598 321
551372 561372 750
300469 310469 315
176634 186634 461
825511 835511 319
330169 340169 229
613599 623599 947
577850 587850 874
104560 114560 961
102388 112388 736
624253 634253 167
120494 130494 397
535418 545418 172
628495 638495 916
86655 96655 422
676229 686229 810
467556 477556 334
256961 266961 758
644714 654714 394
451429 461429 47
760192 770192 10
537245 547245 459
26073 36073 26
419842 429842 523
228238 238238 192
172693 182693 710
650906 660906 403
291308 301308 164
629865 639865 552
74993 84993 121
678504 688504 69
523170 533170 113
168629 178629 73
533420 543420 413
530312 540312 679
241721 251721 117
189196 199196 826
165046 175046 673
920343 930343 456
318770 328770 601
268443 278443 69
818114 828114 728
102795 112795 237
456556 466556 682
367491 377491 555
370010 380010 838
642004 652004 31
214096 224096 405
242375 252375 539
526255 536255 851
693967 703967 939
166164 176164 98
509039 519039 187
556220 566220 961
645261 655261 137
447434 457434 943
956787 966787 37
795322 805322 967
926842 936842 511
276804 286804 187
600829 610829 37
654663 664663 18
370333 380333 422
782153 792153 791
340915 350915 963
376759 386759 428
290432 300432 297
873692 883692 856
293520 303520 896
175515 185515 875
960134 970134 37
609658 619658 660
600941 610941 638
539903 549903 306
633625 643625 32
580085 590085 92
496110 506110 645
28425 38425 856
931915 941915 62
950585 960585 341
847777 857777 492
568809 578809 95
367215 377215 849
421443 431443 793
141190 151190 844
252405 262405 0
919387 929387 689
864382 874382 379
57241 67241 254
446437 456437 947
763854 773854 150
777644 787644 394
190585 200585 780
823016 833016 158
529522 539522 314
804685 814685 275
243589 253589 699
325322 335322 630
178737 188737 283
301498 311498 108
837760 847760 85
74811 84811 546
906855 916855 705
78935 88935 798
939322 949322 734
808716 818716 499
415494 425494 83
109492 119492 636
275613 285613 890
676879 686879 739
396148 406148 843
422433 432433 474
18748 28748 273
889558 899558 762
891149 901149 588
744643 754643 335
25928 35928 352
146206 156206 327
405830 415830 9
747603 757603 652
450222 460222 399
383245 393245 887
340773 350773 604
720500 730500 476
558310 568310 344
777974 787974 424
794022 804022 824
430751 440751 782
824008 834008 13
56087 66087 424
416619 426619 26
81107 91107 933
242467 252467 472
476577 486577 772
915098 925098 530
121047 131047 310
854232 864232 546
534704 544704 900
82220 92220 576
904933 914933 711
665398 675398 758
670244 680244 541
552613 562613 32
5870 15870 560
77146 87146 848
581722 591722 599
501981 511981 457
904678 914678 929
882213 892213 23
684089 694089 287
720454 730454 493
630259 640259 686
806722 816722 174
646088 656088 831
718555 728555 389
567289 577289 604
655424 665424 239
685249 695249 352
104050 114050 33
918751 928751 915
688702 698702 314
630386 640386 170
781527 791527 699
72962 82962 200
572690 582690 239
554898 564898 791
400446 410446 786
454427 464427 746
326551 336551 460
805342 815342 953
557605 567605 428
121304 131304 420
337002 347002 496
151565 161565 930
701491 711491 662
184530 194530 977
975545 985545 79
584902 594902 790
681051 691051 730
736734 746734 534
359862 369862 342
460698 470698 676
514515 524515 765
619995 629995 346
768029 778029 703
641285 651285 786
504823 514823 596
315208 325208 727
735662 745662 164
40002 50002 717
486152 496152 344
641275 651275 427
51321 61321 607
932638 942638 470
748154 758154 762
526895 536895 596
988803 998803 873
949712 959712 927
771745 781745 99
350788 360788 794
946467 956467 115
549687 559687 643
930804 940804 258
486273 496273 91
712480 722480 789
572994 582994 251
306583 316583 695
620429 630429 436
817905 827905 475
743625 753625 28
859051 869051 628
693518 703518 169
821146 831146 491
554197 564197 484
235374 245374 694
640119 650119 261
511469 521469 555
292169 302169 559
401997 411997 961
145243 155243 200
460226 470226 583
549056 559056 541
457014 467014 442
82478 92478 331
304453 314453 729
804440 814440 839
410950 420950 733
82284 92284 315
519811 529811 106
148034 158034 442
742022 752022 923
90631 100631 636
677620 687620 676
77323 87323 947
367711 377711 101
449806 459806 622
953749 963749 107
448619 458619 990
394519 404519 809
455563 465563 170
874545 884545 85
612307 622307 459
170990 180990 525
204574 214574 784
478121 488121 543
525662 535662 881
716015 726015 185
972209 982209 499
689770 699770 683
121358 131358 302
985414 995414 14
659566 669566 868
826818 836818 256
595765 605765 704
833461 843461 252
969439 979439 392
302177 312177 847
681007 691007 252
331773 341773 771
483885 493885 108
416685 426685 528
925218 935218 253
36224 46224 308
410998 420998 501
903147 913147 425
540145 550145 907
290645 300645 616
909973 919973 727
196342 206342 831
474806 484806 585
967563 977563 805
323608 333608 143
897381 907381 127
186053 196053 756
848132 858132 974
925935 935935 345
111844 121844 567
318331 328331 594
90187 100187 59
49768 59768 642
443925 453925 327
547111 557111 586
643540 653540 185
617746 627746 309
166650 176650 817
663132 673132 327
934335 944335 213
408032 418032 785
457170 467170 483
551873 561873 865
560421 570421 540
272321 282321 776
23946 33946 882
747683 757683 44
310227 320227 93
146547 156547 74
204329 214329 147
849890 859890 980
157972 167972 643
249235 259235 393
949581 959581 809
808264 818264 290
584822 594822 977
420265 430265 757
69436 79436 199
472490 482490 415
896925 906925 43
932223 942223 849
725362 735362 703
654555 664555 36
659511 669511 855
314615 324615 509
627492 637492 317
22325 32325 822
429798 439798 864
580285 590285 642
593005 603005 660
803318 813318 789
392418 402418 817
259165 269165 323
348026 358026 671
726188 736188 914
327649 337649 640
193541 203541 658
839129 849129 398
334356 344356 303
860216 870216 88
705039 715039 41
81641 91641 106
932299 942299 433
502250 512250 605
449989 459989 23
193654 203654 605
515912 525912 624
673921 683921 32
451710 461710 533
811814 821814 537
438887 448887 57
867298 877298 157
554508 564508 605
759887 769887 454
702882 712882 810
81271 91271 910
863055 873055 359
90026 100026 492
796207 806207 681
251408 261408 921
92198 102198 522
432909 442909 586
244843 254843 368
401182 411182 175
925094 935094 909
487352 497352 567
626530 636530 658
62060 72060 490
359725 369725 229
246054 256054 388
93015 103015 62
640015 650015 16
476078 486078 948
104825 114825 269
74924 84924 970
736329 746329 455
58741 68741 514
177970 187970 348
623397 633397 240
6382 16382 636
853135 863135 400
925884 935884 496
194329 204329 989
259757 269757 45
837652 847652 741
962439 972439 213
559355 569355 802
574547 584547 490
789001 799001 190
417484 427484 802
123829 133829 719
735174 745174 416
142196 152196 380
299200 309200 277
670601 680601 525
851476 861476 669
224999 234999 293
488897 498897 939
565327 575327 808
461712 471712 653
807466 817466 65
377192 387192 943
335801 345801 377
185692 195692 460
956341 966341 219
683076 693076 524
173681 183681 571
603211 613211 552
741904 751904 643
725959 735959 517
457673 467673 499
18657 28657 316
595095 605095 900
367007 377007 573
818793 828793 241
900905 910905 477
958872 968872 200
784216 794216 729
667042 677042 204
936132 946132 483
899400 909400 186
111906 121906 300
772948 782948 164
290447 300447 459
115914 125914 325
488083 498083 327
943510 953510 333
924601 934601 281
130675 140675 189
322432 332432 394
22032 32032 589
606143 616143 426
925707 935707 853
618864 628864 951
802324 812324 576
313850 323850 758
890453 900453 686
357351 367351 313
217173 227173 910
560712 570712 55
290385 300385 104
301815 311815 366
708344 718344 56
378485 388485 436
192313 202313 997
637961 647961 674
5604 15604 371
318754 328754 82
602321 612321 175
571290 581290 108
538356 548356 61
571249 581249 286
821181 831181 848
183180 193180 323
394352 404352 514
285749 295749 349
489809 499809 550
409675 419675 288
230922 240922 929
794199 804199 765
659216 669216 699
194858 204858 748
908088 918088 751
244105 254105 133
580439 590439 428
720373 730373 580
124980 134980 429
833475 843475 110
166244 176244 772
469596 479596 296
660822 670822 256
368000 378000 535
473304 483304 15
53902 63902 714
987155 997155 894
569939 579939 418
661125 671125 898
913910 923910 356
538720 548720 597
423866 433866 605
422491 432491 61
433096 443096 48
820798 830798 818
227198 237198 323
349513 359513 153
44033 54033 778
913180 923180 873
634305 644305 905
91791 101791 159
946876 956876 48
33372 43372 425
35315 45315 570
856047 866047 443
911921 921921 435
926183 936183 172
128856 138856 857
919983 929983 144
214232 224232 491
296228 306228 197
539965 549965 138
125190 135190 686
161720 171720 703
263462 273462 817
650203 660203 538
946816 956816 726
42430 52430 765
208040 218040 455
272796 282796 122
666041 676041 891
513489 523489 710
571826 581826 329
155037 165037 939
37126 47126 41
444787 454787 981
925963 935963 328
231622 241622 363
276431 286431 206
570265 580265 6
214102 224102 519
786340 796340 924
325987 335987 892
775800 785800 635
938898 948898 739
28530 38530 611
561074 571074 516
431620 441620 713
728431 738431 906
20413 30413 200
758524 768524 826
267343 277343 816
613210 623210 792
79542 89542 435
297834 307834 645
243586 253586 786
364800 374800 601
6817 16817 292
392849 402849 143
734816 744816 595
954462 964462 465
759907 769907 577
292521 302521 275
158543 168543 259
868511 878511 769
371164 381164 559
335934 345934 286
211664 221664 35
637262 647262 331
665231 675231 408
376085 386085 485
357165 367165 211
771436 781436 618
68891 78891 580
501282 511282 811
27569 37569 69
839664 849664 510
641672 651672 119
780948 790948 663
975586 985586 488
398897 408897 569
784319 794319 585
196380 206380 676
265418 275418 322
816985 826985 416
205834 215834 683
342259 352259 868
418654 428654 352
742761 752761 116
325931 335931 130
311853 321853 157
44506 54506 781
157291 167291 87
240647 250647 713
479975 489975 482
608806 618806 240
641625 651625 126
103949 113949 649
835035 845035 276
695609 705609 261
35031 45031 973
827401 837401 911
975635 985635 454
204730 214730 19
59021 69021 507
485281 495281 243
395720 405720 132
532663 542663 92
682824 692824 34
30777 40777 493
278753 288753 551
458679 468679 167
34371 44371 13
129332 139332 819
341742 351742 595
137906 147906 643
247750 257750 354
67240 77240 51
125892 135892 513
13692 23692 330
706596 716596 246
234624 244624 323
161560 171560 880
275173 285173 455
13523 23523 90
788701 798701 181
884952 894952 495
648920 658920 660
616425 626425 897
511801 521801 425
528640 538640 777
336585 346585 728
304614 314614 714
321763 331763 332
900782 910782 738
568041 578041 84
963038 973038 192
467640 477640 586
549324 559324 249
296418 306418 987
481592 491592 751
700041 710041 89
650747 660747 561
595750 605750 127
323595 333595 269
754393 764393 584
604159 614159 378
739610 749610 613
350974 360974 404
255081 265081 155
401308 411308 919
601679 611679 532
846259 856259 142
372632 382632 483
651664 661664 98
680347 690347 102
373058 383058 365
426793 436793 750
56638 66638 634
922083 932083 466
946514 956514 244
705646 715646 740
384937 394937 272
706868 716868 225
585278 595278 611
356368 366368 620
904339 914339 176
474609 484609 468
574436 584436 969
588405 598405 773
529475 539475 315
855651 865651 482
634199 644199 940
863265 873265 604
856717 866717 838
682728 692728 829
379866 389866 28
617993 627993 821
625772 635772 623
511545 521545 860
117809 127809 991
707962 717962 703
79347 89347 977
721138 731138 956
548110 558110 159
54408 64408 424
68494 78494 517
708433 718433 41
352550 362550 264
646466 656466 743
898440 908440 692
851475 861475 584
467702 477702 214
968941 978941 428
929720 939720 190
118070 128070 485
324865 334865 101
669316 679316 980
144240 154240 834
