100000 50
295147 295824 21
416520 417517 6
168303 169044 78
305944 306198 60
122093 122717 70
373661 373787 41
0 166 49
369148 369628 30
118713 119171 69
394524 395286 26
281520 282276 89
226410 227229 89
113995 114892 31
108946 109804 97
414089 415018 14
202841 203691 59
472534 472977 95
115995 116631 82
106588 107163 28
227405 227508 89
51722 51882 28
372471 373261 71
292428 292537 43
169840 170040 54
41365 41434 29
293744 294122 31
455269 455876 27
245456 246331 95
211720 211822 59
427681 428105 16
209749 210745 45
94062 94109 89
451012 451474 7
151335 151851 55
122055 122857 73
127369 127495 78
38021 38905 42
210908 211559 93
365646 366602 47
190483 190848 89
2264 2916 73
192002 192968 89
432600 433259 5
107995 108574 82
83949 84171 63
320205 320486 98
427922 428227 39
23376 23710 16
199808 200787 79
153953 154371 85
187538 188335 52
485627 485976 8
425163 425244 1
456213 456336 44
269884 270727 61
411981 412053 27
167729 168317 66
133210 134154 32
427644 427884 37
186436 186855 100
294050 294132 64
266127 266187 49
427184 427418 91
451306 451712 11
378191 378405 96
94882 95292 71
391527 392167 35
281310 281329 68
44623 44823 63
3203 3810 39
65117 65451 25
422073 423047 81
459896 460232 50
173021 173658 65
177801 178620 84
331396 331409 61
393622 394611 96
338310 339155 14
454367 454963 36
228350 228415 92
196918 197592 35
356868 357044 89
416847 416907 49
238753 239448 63
169970 170464 79
391373 392208 71
105658 105665 56
364053 364363 22
157480 157756 22
338716 339338 36
246311 247075 80
202618 202723 69
105783 106155 3
22831 23187 36
197929 198304 81
459917 460615 97
361706 362307 22
518072 518519 19
387038 387262 9
261293 261367 84
128879 128963 9
17233 17254 70
364480 364541 11
179607 179693 24
45473 46029 19
215791 216724 23
48178 48983 7
187343 188240 63
448875 449352 25
414932 414963 27
148891 149803 19
212370 212589 86
144366 145304 90
245946 246427 78
340043 340617 52
378795 379562 79
223356 224340 20
49132 50016 12
492021 492833 11
50983 51370 8
358871 359441 8
190366 190984 38
400643 401355 80
458192 458880 71
57817 57908 32
102849 103504 29
327229 327502 64
151679 151903 75
78493 79156 61
399300 399543 68
167357 167542 48
355001 355457 56
37290 37869 26
387555 388522 45
388839 389189 34
228499 229261 70
303087 303985 5
339365 339768 92
230464 231129 26
125145 125990 10
278843 279692 80
132978 133013 21
312723 313224 25
35968 36783 93
122793 122861 47
119828 120262 14
212945 213637 40
267217 267622 56
102224 102710 51
381350 381548 100
482399 483291 62
478478 478727 33
276631 276659 96
267009 267272 6
383848 384810 3
197063 197740 80
121117 122058 25
260877 261145 95
501136 501375 57
47170 48170 89
175991 176320 79
424367 424802 94
434839 435626 39
449029 449304 93
76847 77127 33
163777 164090 74
194955 195483 47
285048 285636 98
23566 23721 68
373344 374209 65
173795 174279 30
154742 155688 97
384323 384661 87
353976 354441 35
377429 378284 60
441726 442258 16
106888 107781 18
391624 391702 70
103459 104340 13
408461 408598 70
242214 242382 36
358456 359059 22
333769 333948 54
317371 317436 37
163227 163771 18
106057 106405 71
391192 391553 70
328524 328824 3
507909 508609 45
132293 132527 63
424629 425464 12
387764 387884 19
212997 213171 92
131995 132724 56
388455 388859 1
144039 144214 45
163363 164110 50
280053 280306 20
359455 360178 50
277129 277819 45
167583 167952 35
190706 191694 24
200711 201486 79
276487 277111 99
328426 329208 94
7623 8060 51
145788 146419 1
464878 465391 72
253788 254502 38
430920 431345 11
328072 328814 63
273899 274743 2
445306 445742 73
54217 54404 16
387403 388060 73
419302 419521 82
379345 380282 5
108703 109650 56
280949 281216 57
281488 282127 60
125300 125867 86
22489 22908 84
394987 395239 7
213863 214630 54
14953 15564 33
19614 20470 95
58753 59056 34
382308 383038 41
337283 338003 91
264429 265404 96
438016 438880 83
160000 160424 95
13890 14358 40
221245 221423 52
462380 463237 34
325130 325242 63
390183 390578 62
101049 101546 60
484981 485930 49
61148 61858 48
146056 146640 4
414715 414960 40
154909 154932 45
283385 283758 99
129477 130180 85
79286 79677 4
254972 255310 79
479287 480114 56
224350 224616 7
410155 410619 7
265097 265336 28
425587 426312 52
293654 293685 65
438393 438563 79
215453 215580 76
330734 331230 90
319527 319615 8
214954 215780 43
107324 107584 56
187366 187594 36
349713 350286 29
59741 60037 75
163410 163818 98
124046 124200 56
365787 365801 91
228272 228429 3
481666 481972 35
473922 474479 38
250476 251020 3
445596 446138 16
437996 438216 59
261719 262418 51
263345 263625 61
422915 423632 16
105301 106090 18
110565 111245 9
25126 25713 37
294595 295451 78
241790 242552 19
284397 284862 44
267585 268299 19
462348 463058 24
298961 299441 52
115109 116036 8
71079 71737 83
25423 26034 83
147443 148290 13
306807 307767 3
440621 441279 94
139827 140025 6
64997 65036 62
239752 240221 92
156674 156733 69
309292 309955 100
226493 227000 46
183940 184794 77
198741 198877 29
352593 352707 12
367679 368357 1
442459 442829 11
179769 179960 57
282028 282415 24
153123 153331 37
378725 378833 83
278443 278997 11
471108 471130 61
114832 115436 28
76337 76877 13
431192 431941 90
186472 186929 88
103766 103925 43
337917 338025 6
403224 403577 45
491863 492742 15
421244 421617 65
392139 392348 17
176938 177255 99
322770 323127 59
89871 90176 18
197783 198779 8
494170 494931 59
464356 464372 42
309270 309785 29
128306 128537 80
440798 441547 36
227610 228188 1
42384 42625 57
25328 25757 86
218692 219559 33
212704 213161 9
120374 121040 7
294228 295072 35
144671 144706 45
365570 366138 33
390759 391715 98
359048 359642 78
351597 351636 49
371768 372571 73
239769 240627 12
490624 491293 39
282617 282639 46
119958 120560 91
249347 250064 7
365761 365954 29
291785 292502 92
434917 435535 89
101467 101583 88
318784 318881 25
432510 433473 95
110355 111182 6
99387 99632 19
205756 206423 48
215879 216063 33
461540 462253 56
288822 289760 74
444370 444435 95
254216 254651 9
144817 144883 98
93928 94496 45
7199 7831 79
189513 190135 34
204744 204779 54
466641 466913 86
181433 181611 81
307304 307897 74
407957 408807 13
496198 496436 60
347583 347996 93
119485 120000 73
278137 278917 2
303893 304456 66
273420 273595 53
204839 205142 61
348888 349658 70
225725 226559 59
400785 400805 83
386255 386778 13
449254 449617 70
13548 14271 41
311643 312365 8
72865 72939 18
242575 243465 16
104059 104345 29
163452 163635 53
236964 237421 71
81369 81592 17
359096 359137 71
186329 186906 16
455383 456330 89
53580 53946 4
249798 250503 82
427372 427645 25
116895 117755 59
342136 342363 92
473527 473897 4
56090 56400 24
106613 107049 76
307838 308549 36
46015 46312 11
57601 58415 24
309986 310692 61
450730 451121 47
269895 270632 82
486201 486379 92
74386 74838 86
189572 190254 45
28306 28788 76
2678 3448 25
202631 203137 72
328912 329178 4
205528 206124 58
361190 362159 26
169393 169855 66
82325 83013 93
31027 31631 59
137130 138085 99
436337 436898 95
39344 39555 71
124607 125407 51
358226 358773 38
432202 432361 17
67049 67115 14
400749 401385 17
32424 32587 88
475911 476166 26
486920 487470 63
207772 208255 83
12495 12498 49
249114 250038 89
97173 97666 12
438872 439257 43
133744 133895 33
498034 498339 49
430685 430979 53
444429 445252 71
117754 118026 57
110550 110821 58
332303 333129 50
239040 239733 35
58212 59098 33
137743 138468 48
363644 364349 22
393942 394669 27
138840 139141 79
54093 54531 75
154041 154674 96
64154 64269 51
358700 359652 54
326645 327280 42
412776 413324 6
178214 178603 56
229370 229500 26
410314 410937 41
116928 117747 14
354650 355537 49
354780 354835 77
405992 406405 88
399785 400643 46
231283 232210 21
323127 324113 25
434055 434570 9
123636 124601 1
277706 278636 26
119178 119887 13
187424 188072 27
91941 92103 70
102988 103848 73
81792 82424 76
48201 48865 3
429526 430270 33
405043 405132 76
3587 4547 20
405872 406046 57
109277 110091 24
172935 173823 38
179282 179972 96
142734 143367 99
422791 422945 41
309525 310492 89
19284 19362 36
504972 505854 24
394014 394474 38
388345 389010 39
382702 382735 19
450486 450538 42
215003 215923 89
218565 219207 75
181646 181859 51
243199 243428 41
387811 388581 24
120055 120104 69
292357 292752 70
189582 190266 85
354679 355657 70
461204 462144 31
440228 440327 36
353320 353810 30
52832 52834 43
49864 49894 76
20502 20791 27
72748 72937 23
417944 418558 33
307841 308630 91
450930 451563 28
192977 193880 81
401439 401762 83
255310 256195 8
91308 91474 93
345295 345580 70
361609 361876 2
154203 154208 60
396058 396409 33
360494 360585 96
137362 138232 82
343796 343991 48
450750 451422 87
300867 300937 3
367381 367959 14
354706 355411 86
143590 143858 60
262661 263287 50
305128 305586 43
98550 98768 28
466351 467032 89
166860 167840 39
176682 177571 76
6231 7156 21
422353 422773 100
391290 392037 55
307054 307339 74
276237 276503 73
94584 95394 47
363032 363198 87
235698 235766 92
273127 273343 71
471810 471867 73
207057 207186 44
485477 485723 100
312165 312454 78
258546 259084 74
194978 195205 90
213112 213205 85
461928 462161 67
89177 89348 50
429679 430283 8
430838 431298 95
57389 57773 91
66345 66483 65
127742 128307 79
266346 266920 1
441486 442223 95
54921 55874 8
114566 115232 97
233892 234614 58
503199 504103 67
149544 149574 8
478988 479676 92
332075 333004 41
140151 141072 23
37853 38736 87
465989 466402 64
117798 118706 73
125559 125880 21
18459 19390 40
226539 226807 81
363448 363800 94
228604 229412 76
74821 74842 48
136005 136890 82
346957 347390 17
306094 306974 88
108514 109169 8
322449 323142 24
339994 340990 15
353820 353900 36
213957 214028 22
45779 45844 46
332648 332679 6
9113 9611 43
216672 217177 85
30932 31155 50
35160 35443 12
156991 157527 86
297425 297984 99
56703 56724 7
258346 258558 84
61973 62181 65
342091 342659 24
425065 425981 15
182763 182931 52
57255 58141 98
7678 8621 54
399089 399409 75
178892 179871 90
22619 22802 80
68443 69044 10
345175 345506 24
325877 325972 1
19181 19378 76
165768 166429 97
462752 463578 38
492907 493563 29
157099 157504 96
480973 481583 15
99548 100211 73
297731 298617 5
382844 383063 82
409541 410234 59
48581 48903 58
236839 237459 23
455726 455905 61
403617 404109 39
337716 338098 71
17137 17351 65
367216 367451 12
330829 331797 34
449305 449787 5
194438 194553 87
136992 137540 35
76925 77397 39
375292 375890 55
365028 366002 95
233835 233959 36
349918 350005 19
329444 329999 86
140091 140650 17
43309 43325 66
99360 100161 94
383862 384117 55
399570 400357 21
36461 37404 88
495964 496951 22
51082 51800 69
270949 271314 74
356212 356796 59
422516 422615 76
212028 212535 73
446089 446863 94
318680 319016 89
349617 349925 66
92779 93626 90
43742 44053 47
444107 444227 96
61079 61350 64
233261 233774 90
166318 166528 67
388174 388749 99
31726 32056 89
177067 177761 22
209102 209449 63
485401 485621 83
77316 77549 51
287354 288174 41
195990 196686 3
465429 466202 78
291071 291166 53
236115 237000 91
275490 275753 94
131905 132812 75
197254 198140 63
258677 259201 45
274072 274589 7
196836 197422 70
66391 67224 2
108348 108765 87
379248 379380 70
67488 67840 18
220865 221187 82
160444 161113 21
260179 260412 87
281439 281488 10
391754 391928 55
86219 86754 56
178678 178898 10
83706 84430 7
200314 200661 44
108815 108834 37
111566 111987 83
459380 459706 30
98414 98419 76
457766 457811 13
400198 400379 95
316631 317262 52
322808 323467 42
130081 130889 61
86800 87563 44
53218 53941 79
498894 499095 58
424691 425193 34
367405 367679 92
111994 112058 30
252567 252839 26
131554 131941 5
308474 308919 45
439391 439756 86
5519 6519 5
195894 196302 9
237579 237591 82
113824 114112 48
239726 239733 75
429571 430414 84
60635 60665 71
396811 397041 27
434086 434984 83
290757 291192 9
408847 409307 35
464494 464588 35
359082 359107 51
200204 200551 27
55264 55924 66
405720 406319 13
478822 479350 95
285852 286828 73
79246 79691 14
172125 172492 79
126124 126948 39
175599 175924 97
469125 469565 44
88206 88376 95
468826 469676 53
278399 279276 73
424021 424776 27
115659 116172 28
34831 34919 36
146227 146375 47
227405 227878 85
75896 75941 14
3980 4923 80
237517 238417 34
42110 42355 94
18841 19040 20
126939 127204 50
363533 363608 45
110990 111226 57
40584 41016 69
407965 408914 12
140632 140917 72
322647 322784 96
57864 58682 95
476044 476757 21
70069 70504 8
462441 462603 28
190641 191631 16
220734 221371 12
21982 22231 58
447111 447810 69
282472 282484 24
67291 67617 61
167969 168546 4
237250 238230 65
280037 280145 69
346178 346984 32
137616 138251 31
83730 83921 91
483474 483923 71
296333 296878 84
72900 73259 33
298412 298865 69
193186 193895 18
240635 240768 2
168992 169621 33
454452 455380 28
163128 163665 24
153051 153781 51
77973 78110 20
157957 158030 67
220417 220586 83
106350 106529 5
420908 420926 13
436178 436891 72
181487 181720 12
96764 97290 93
366847 367703 58
194992 195389 70
214061 214477 70
150568 151209 32
493563 493927 50
48903 49127 6
389225 389958 94
221300 222154 93
141699 142142 75
162305 162389 91
398274 399134 34
162905 163760 73
414187 415018 56
68790 69017 84
356447 356715 56
300112 300279 13
253490 253838 34
486159 486829 34
133759 134450 98
186538 186740 70
49543 49555 58
385370 386127 3
336600 336966 62
136958 137913 50
180525 181121 50
327438 327638 52
368448 368829 15
80455 80709 3
168789 169551 64
95189 95243 55
267151 267345 74
466283 466342 90
127566 128180 73
50872 51870 50
471269 472041 97
107196 107388 54
442580 442989 100
453257 454062 34
126685 127292 73
300034 300622 71
123730 124322 3
85730 85944 89
465847 466339 20
98793 99198 75
402274 402626 81
71927 72737 81
485621 486249 45
498691 499639 14
119398 120298 80
22183 23108 53
11046 11348 17
29917 30537 14
216621 217512 95
242244 242491 48
182737 183392 83
460019 460387 26
91355 91828 44
275599 276134 59
386312 386797 77
86865 87482 5
432726 433627 37
356692 356949 29
476188 476273 8
186777 187123 86
340633 341217 86
115615 116061 53
88780 89320 2
68947 69207 79
242222 242874 38
27029 27663 19
477836 478356 93
229761 230418 45
293364 293866 45
268119 268624 78
243708 243857 76
473559 473665 89
416784 416861 22
66756 66931 33
405188 405562 39
457731 458353 55
161289 161684 86
205520 206030 4
126892 127174 64
488832 489682 85
246560 246982 64
137328 137642 100
463979 464809 51
12375 12502 47
402418 402564 32
500029 500535 5
361217 361888 15
89582 90352 99
86499 86767 17
213639 213967 8
471090 471414 14
137835 138621 88
127253 127837 29
410569 411358 34
119591 119986 86
391995 392729 56
48043 48803 38
348013 348400 66
335150 335953 59
463311 463555 53
20935 21042 11
242192 242333 48
474171 474741 100
289315 289932 83
484218 484276 28
111675 111863 65
79120 80120 8
33079 33566 49
433978 434660 95
79561 80454 69
286586 287056 50
286800 287369 65
380522 381186 13
413925 414044 69
28265 28308 29
352848 353268 1
444951 445778 34
73896 74172 56
63805 64753 60
121823 122512 54
220679 220932 85
106745 107087 23
435964 436818 49
440284 440772 75
188176 189114 9
478456 478685 40
91720 92345 14
121533 121982 97
57851 58468 57
19708 19962 5
90470 90722 56
449929 450704 29
157342 158184 87
497346 498029 48
408342 408599 46
478215 478627 24
407686 408526 74
304924 305562 88
367330 367465 21
289024 289713 32
422372 422716 23
274066 274497 49
455880 455899 79
56258 57251 78
457843 458539 76
455818 456125 53
1103 1857 95
82074 82768 74
203350 203721 35
338978 339897 9
229888 229919 66
27882 28856 58
382307 382634 52
361171 361569 68
234046 234173 17
41943 42764 11
105051 105191 17
48254 48872 91
26344 27206 43
188606 188922 84
95966 96941 61
112206 112223 84
164341 165196 99
279251 280055 46
465910 466578 37
464372 464535 88
395667 396141 37
86390 86581 25
428581 428600 13
96991 97797 35
28103 28564 61
241047 241187 99
492850 493774 85
268414 268930 79
323048 323586 27
81991 82023 14
419029 419829 96
269378 270200 98
236364 236863 17
351721 351793 71
472432 473147 39
311147 311558 91
74894 75366 87
305876 306649 92
253739 253990 15
176484 177380 53
232419 233230 79
172546 173491 11
52771 53261 16
28575 28913 5
289932 290729 40
89406 89909 88
407901 408195 14
85983 86624 79
378827 379609 94
379023 379626 99
263544 264316 98
158173 158611 72
209197 209992 93
299378 299393 30
92806 93649 44
468141 468851 26
